,work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1239,2023,SE,Data Science & Machine Learning,169200.0,Europe,0,Europe,M
1240,2023,SE,Data Science & Machine Learning,253750.0,Europe,0,Europe,M
1241,2023,SE,Data Science & Machine Learning,169200.0,Europe,0,Europe,M
1242,2023,MI,Data Science & Machine Learning,170000.0,North America,0,North America,M
1243,2023,MI,Data Science & Machine Learning,120000.0,North America,0,North America,M
1244,2023,SE,Data Engineering & Infrastructure,124740.0,North America,0,North America,M
1245,2023,SE,Data Engineering & Infrastructure,65488.0,North America,0,North America,M
1246,2023,SE,Data Engineering & Infrastructure,213580.0,North America,100,North America,M
1247,2023,SE,Data Engineering & Infrastructure,163625.0,North America,100,North America,M
1248,2023,EN,Data Engineering & Infrastructure,12000.0,Other,0,Other,L
1249,2022,SE,Data Science & Machine Learning,301099.75,North America,100,North America,M
1250,2023,SE,Data Engineering & Infrastructure,101943.0,Europe,100,Europe,M
1251,2023,MI,Data Analysis & Analytics,16414.0,Other,100,Other,L
1252,2023,SE,Data Science & Machine Learning,220000.0,North America,0,North America,M
1253,2023,SE,Data Science & Machine Learning,170000.0,North America,0,North America,M
1254,2023,EX,Data Engineering & Infrastructure,235000.0,North America,0,North America,M
1255,2023,EX,Data Engineering & Infrastructure,210000.0,North America,0,North America,M
1256,2023,SE,Data Engineering & Infrastructure,180000.0,North America,100,North America,M
1257,2023,SE,Data Engineering & Infrastructure,115000.0,North America,100,North America,M
1258,2023,SE,Data Engineering & Infrastructure,200000.0,North America,100,North America,M
1259,2023,SE,Data Engineering & Infrastructure,115000.0,North America,100,North America,M
1260,2023,SE,Data Management,231250.0,North America,100,North America,M
1261,2023,SE,Data Management,138750.0,North America,100,North America,M
1262,2023,SE,Data Science & Machine Learning,284310.0,North America,0,North America,M
1263,2023,SE,Data Science & Machine Learning,153090.0,North America,0,North America,M
1264,2023,SE,Data Engineering & Infrastructure,160000.0,North America,100,North America,M
1265,2023,SE,Data Engineering & Infrastructure,75000.0,North America,100,North America,M
1266,2023,MI,Data Analysis & Analytics,125000.0,North America,0,North America,M
1267,2023,MI,Data Analysis & Analytics,105000.0,North America,0,North America,M
1268,2023,MI,Data Analysis & Analytics,109371.0,Europe,0,Europe,M
1269,2023,MI,Data Analysis & Analytics,85066.0,Europe,0,Europe,M
1270,2023,EN,Data Analysis & Analytics,55000.0,North America,0,North America,M
1271,2023,EN,Data Analysis & Analytics,48000.0,North America,0,North America,M
1272,2023,EN,Data Analysis & Analytics,100000.0,North America,50,North America,M
1273,2023,SE,Data Science & Machine Learning,225900.0,North America,0,North America,M
1274,2023,SE,Data Science & Machine Learning,156400.0,North America,0,North America,M
1275,2023,SE,Data Engineering & Infrastructure,250000.0,North America,100,North America,M
1276,2023,SE,Data Engineering & Infrastructure,162500.0,North America,100,North America,M
1277,2023,SE,Data Science & Machine Learning,301099.75,North America,100,North America,M
1278,2023,SE,Data Science & Machine Learning,188800.0,North America,100,North America,M
1279,2023,SE,Data Analysis & Analytics,301099.75,North America,0,North America,M
1280,2023,SE,Data Analysis & Analytics,60000.0,North America,0,North America,M
1281,2023,MI,Data Analysis & Analytics,110000.0,North America,100,North America,M
1282,2023,MI,Data Analysis & Analytics,95000.0,North America,100,North America,M
1283,2023,SE,Data Science & Machine Learning,145000.0,North America,100,North America,M
1284,2023,SE,Data Science & Machine Learning,135000.0,North America,100,North America,M
1285,2023,SE,Data Analysis & Analytics,180180.0,North America,0,North America,M
1286,2023,SE,Data Analysis & Analytics,106020.0,North America,0,North America,M
1287,2023,SE,Data Analysis & Analytics,93919.0,North America,100,North America,M
1288,2023,SE,Data Analysis & Analytics,51962.0,North America,100,North America,M
1289,2023,SE,Data Engineering & Infrastructure,241871.0,North America,0,North America,M
1290,2023,SE,Data Engineering & Infrastructure,133832.0,North America,0,North America,M
1291,2023,SE,Data Science & Machine Learning,170000.0,North America,100,North America,M
1292,2023,SE,Data Science & Machine Learning,90000.0,North America,100,North America,M
1293,2023,EX,Data Engineering & Infrastructure,210914.0,North America,100,North America,M
1294,2023,EX,Data Engineering & Infrastructure,116704.0,North America,100,North America,M
1295,2023,SE,Data Analysis & Analytics,192500.0,North America,100,North America,M
1296,2023,SE,Data Analysis & Analytics,140000.0,North America,100,North America,M
1297,2023,SE,Data Science & Machine Learning,149076.0,North America,0,North America,M
1298,2023,SE,Data Science & Machine Learning,82365.0,North America,0,North America,M
1299,2023,MI,Data Science & Machine Learning,36000.0,North America,100,North America,S
1300,2023,SE,Data Science & Machine Learning,175000.0,North America,0,North America,M
1301,2023,SE,Data Science & Machine Learning,148750.0,North America,0,North America,M
1302,2023,SE,Data Science & Machine Learning,301099.75,North America,0,North America,M
1303,2023,SE,Data Science & Machine Learning,200000.0,North America,0,North America,M
1304,2023,SE,Data Science & Machine Learning,235000.0,North America,100,North America,M
1305,2023,SE,Data Science & Machine Learning,185000.0,North America,100,North America,M
1306,2023,MI,Data Science & Machine Learning,121523.0,Europe,0,Europe,M
1307,2023,MI,Data Science & Machine Learning,97218.0,Europe,0,Europe,M
1308,2023,SE,Data Science & Machine Learning,216100.0,North America,0,North America,M
1309,2023,SE,Data Science & Machine Learning,140800.0,North America,0,North America,M
1310,2023,MI,Data Science & Machine Learning,145828.0,Europe,0,Europe,M
1311,2023,MI,Data Science & Machine Learning,121523.0,Europe,0,Europe,M
1312,2023,SE,Artificial Intelligence (AI),53654.0,Europe,100,North America,L
1313,2023,EN,Data Science & Machine Learning,110000.0,North America,50,North America,S
1314,2023,SE,Data Engineering & Infrastructure,128000.0,North America,0,North America,M
1315,2023,SE,Data Engineering & Infrastructure,81500.0,North America,0,North America,M
1316,2023,MI,Data Engineering & Infrastructure,66837.0,Europe,100,Europe,M
1317,2023,MI,Data Engineering & Infrastructure,63192.0,Europe,100,Europe,M
1318,2023,MI,Data Analysis & Analytics,60761.0,Europe,0,Europe,M
1319,2023,MI,Data Analysis & Analytics,54685.0,Europe,0,Europe,M
1320,2023,EX,Data Engineering & Infrastructure,284000.0,North America,100,North America,M
1321,2023,EX,Data Engineering & Infrastructure,236000.0,North America,100,North America,M
1322,2023,SE,Data Science & Machine Learning,248100.0,North America,0,North America,M
1323,2023,SE,Data Science & Machine Learning,145900.0,North America,0,North America,M
1324,2023,SE,Data Science & Machine Learning,155850.0,North America,0,North America,M
1325,2023,SE,Data Science & Machine Learning,102544.0,North America,0,North America,M
1326,2023,MI,Data Science & Machine Learning,151410.0,North America,100,North America,M
1327,2023,MI,Data Science & Machine Learning,115360.0,North America,100,North America,M
1328,2023,MI,Data Engineering & Infrastructure,66531.0,Europe,100,Europe,M
1329,2023,MI,Data Engineering & Infrastructure,59020.0,Europe,100,Europe,M
1330,2023,SE,Data Management,125686.0,North America,50,North America,M
1331,2023,SE,Data Engineering & Infrastructure,100000.0,Europe,50,Europe,L
1332,2023,EN,Data Science & Machine Learning,12767.0,Other,50,Other,L
1333,2023,SE,Data Science & Machine Learning,250000.0,North America,0,North America,M
1334,2023,SE,Data Science & Machine Learning,162500.0,North America,0,North America,M
1335,2023,SE,Data Science & Machine Learning,185000.0,Europe,0,Europe,M
1336,2023,SE,Data Science & Machine Learning,120250.0,Europe,0,Europe,M
1337,2023,EN,Data Engineering & Infrastructure,26827.0,Europe,100,Europe,L
1338,2022,EN,Data Science & Machine Learning,180000.0,North America,100,North America,M
1339,2023,MI,Data Science & Machine Learning,85000.0,North America,0,North America,M
1340,2023,MI,Data Science & Machine Learning,70000.0,North America,0,North America,M
1341,2023,SE,Business Intelligence (BI),135000.0,North America,100,North America,M
1342,2023,SE,Business Intelligence (BI),100000.0,North America,100,North America,M
1343,2023,EX,Data Analysis & Analytics,155000.0,North America,0,North America,M
1344,2023,EX,Data Analysis & Analytics,140000.0,North America,0,North America,M
1345,2023,SE,Data Science & Machine Learning,204500.0,North America,0,North America,M
1346,2023,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M
1347,2023,SE,Data Engineering & Infrastructure,226700.0,North America,0,North America,M
1348,2023,SE,Data Engineering & Infrastructure,133300.0,North America,0,North America,M
1349,2023,SE,Data Science & Machine Learning,225000.0,North America,100,North America,M
1350,2023,SE,Data Science & Machine Learning,156400.0,North America,100,North America,M
1351,2023,SE,Data Engineering & Infrastructure,163800.0,North America,0,North America,M
1352,2023,SE,Data Engineering & Infrastructure,126000.0,North America,0,North America,M
1353,2023,SE,Data Science & Machine Learning,163800.0,North America,0,North America,M
1354,2023,SE,Data Science & Machine Learning,126000.0,North America,0,North America,M
1355,2023,SE,Data Science & Machine Learning,220000.0,North America,0,North America,M
1356,2023,SE,Data Science & Machine Learning,150000.0,North America,0,North America,M
1357,2023,SE,Data Engineering & Infrastructure,145000.0,North America,0,North America,M
1358,2023,SE,Data Engineering & Infrastructure,115000.0,North America,0,North America,M
1359,2023,SE,Data Analysis & Analytics,204500.0,North America,0,North America,M
1360,2023,SE,Data Analysis & Analytics,138900.0,North America,0,North America,M
1361,2023,MI,Data Engineering & Infrastructure,162500.0,North America,0,North America,M
1362,2023,MI,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
1363,2023,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,M
1364,2023,SE,Data Engineering & Infrastructure,107000.0,North America,100,North America,M
1365,2023,EX,Data Engineering & Infrastructure,175000.0,North America,0,North America,M
1366,2023,EX,Data Engineering & Infrastructure,110000.0,North America,0,North America,M
1367,2023,SE,Data Engineering & Infrastructure,226700.0,North America,0,North America,M
1368,2023,SE,Data Engineering & Infrastructure,133300.0,North America,0,North America,M
1369,2023,SE,Data Engineering & Infrastructure,252000.0,North America,0,North America,M
1370,2023,SE,Data Engineering & Infrastructure,129000.0,North America,0,North America,M
1371,2023,SE,Data Science & Machine Learning,150000.0,North America,0,North America,M
1372,2023,SE,Data Science & Machine Learning,125000.0,North America,0,North America,M
1373,2023,SE,Data Engineering & Infrastructure,252000.0,North America,0,North America,M
1374,2023,SE,Data Engineering & Infrastructure,129000.0,North America,0,North America,M
1375,2023,SE,Data Science & Machine Learning,225000.0,North America,0,North America,M
1376,2023,SE,Data Science & Machine Learning,156400.0,North America,0,North America,M
1377,2022,MI,Data Science & Machine Learning,23000.0,Other,100,Other,L
1378,2023,MI,Data Science & Machine Learning,110000.0,North America,100,North America,L
1379,2023,SE,Data Engineering & Infrastructure,265000.0,North America,100,North America,M
1380,2023,SE,Data Engineering & Infrastructure,182750.0,North America,100,North America,M
1381,2023,MI,Data Analysis & Analytics,130000.0,North America,0,North America,M
1382,2023,MI,Data Analysis & Analytics,100000.0,North America,0,North America,M
1383,2023,SE,Data Analysis & Analytics,153600.0,North America,0,North America,M
1384,2023,SE,Data Analysis & Analytics,106800.0,North America,0,North America,M
1385,2023,SE,Data Engineering & Infrastructure,137500.0,North America,0,North America,M
1386,2023,SE,Data Engineering & Infrastructure,81500.0,North America,0,North America,M
1387,2023,EX,Business Intelligence (BI),301099.75,North America,0,North America,M
1388,2023,EX,Business Intelligence (BI),195800.0,North America,0,North America,M
1389,2023,SE,Data Science & Machine Learning,205000.0,North America,0,North America,M
1390,2023,SE,Data Science & Machine Learning,180000.0,North America,0,North America,M
1391,2023,SE,Data Science & Machine Learning,165000.0,North America,100,North America,M
1392,2023,SE,Data Science & Machine Learning,144000.0,North America,100,North America,M
1393,2023,EN,Business Intelligence (BI),160000.0,North America,0,North America,M
1394,2023,EN,Business Intelligence (BI),100000.0,North America,0,North America,M
1395,2023,EX,Data Engineering & Infrastructure,200000.0,North America,0,North America,M
