work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,Data Science & Machine Learning,134000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2023,SE,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,L
2023,SE,Data Engineering & Infrastructure,105700.0,North America,0,North America,L
2023,SE,Business Intelligence (BI),140000.0,North America,100,North America,M
2023,SE,Business Intelligence (BI),110000.0,North America,100,North America,M
2023,SE,Data Management,131526.0,North America,0,North America,M
2023,SE,Data Management,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,151800.0,North America,0,North America,M
2023,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2023,SE,Data Analysis & Analytics,131526.0,Europe,0,Europe,M
2023,SE,Data Analysis & Analytics,131526.0,Europe,0,Europe,M
2023,SE,Data Analysis & Analytics,131526.0,Europe,0,Europe,M
2023,SE,Data Analysis & Analytics,131526.0,Europe,0,Europe,M
2023,EN,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2023,EN,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2023,MI,Data Engineering & Infrastructure,120000.0,North America,100,North America,M
2023,MI,Data Engineering & Infrastructure,95000.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,145000.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,130000.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,MI,Data Analysis & Analytics,120000.0,North America,100,North America,M
2023,MI,Data Analysis & Analytics,100000.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,174500.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,113000.0,North America,0,North America,M
2023,MI,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,MI,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,145000.0,North America,100,North America,M
2023,SE,Data Analysis & Analytics,102500.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,174500.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,113000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,122000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,94000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,146000.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
2023,MI,Data Science & Machine Learning,131526.0,Other,50,Other,L
2022,MI,Artificial Intelligence (AI),131526.0,Other,100,Other,M
2023,SE,Data Science & Machine Learning,145000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,128000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,140000.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,122000.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,94000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2023,SE,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2023,EX,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,EX,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,MI,Data Analysis & Analytics,135000.0,North America,0,North America,M
2023,MI,Data Analysis & Analytics,105500.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,129000.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,110000.0,North America,100,North America,L
2023,SE,Data Science & Machine Learning,136000.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,104000.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,168000.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,130000.0,North America,100,North America,M
2023,MI,Data Analysis & Analytics,131526.0,Europe,0,Europe,M
2023,MI,Data Analysis & Analytics,131526.0,Europe,0,Europe,M
2023,MI,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
2023,MI,Data Engineering & Infrastructure,95000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,153400.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,122700.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,160000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M
2023,MI,Data Science & Machine Learning,145000.0,North America,0,North America,M
2023,MI,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,EN,Data Science & Machine Learning,131526.0,Other,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,172100.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,150000.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,167200.0,North America,100,North America,M
2023,SE,Business Intelligence (BI),131526.0,North America,0,North America,M
2023,SE,Business Intelligence (BI),106000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,145000.0,North America,0,North America,M
2023,SE,Data Management,131526.0,North America,0,North America,M
2023,SE,Data Management,131526.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,170000.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,114000.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2023,EX,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2023,EX,Data Engineering & Infrastructure,150900.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,168400.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,105200.0,North America,0,North America,M
2023,MI,Data Engineering & Infrastructure,95000.0,Europe,100,Europe,M
2023,MI,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,M
2023,MI,Data Analysis & Analytics,116000.0,North America,0,North America,M
2023,MI,Data Analysis & Analytics,131526.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,131526.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,167000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,145000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,135000.0,North America,0,North America,M
2023,MI,Data Engineering & Infrastructure,105000.0,North America,0,North America,M
2023,MI,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,115000.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,133800.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,96100.0,North America,100,North America,M
2023,MI,Data Analysis & Analytics,120000.0,North America,0,North America,M
2023,MI,Data Analysis & Analytics,131526.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,140000.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,100000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,150000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,120000.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,140000.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,115000.0,North America,100,North America,M
2023,SE,Data Management,131526.0,North America,100,North America,M
2023,SE,Data Management,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,135000.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,110000.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,MI,Data Science & Machine Learning,131526.0,North America,50,North America,L
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Business Intelligence (BI),140000.0,North America,100,North America,M
2023,SE,Business Intelligence (BI),110000.0,North America,100,North America,M
2023,MI,Data Analysis & Analytics,150000.0,North America,0,North America,M
2023,MI,Data Analysis & Analytics,100000.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,110000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,126100.0,North America,0,North America,L
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,L
2023,SE,Data Engineering & Infrastructure,170000.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,M
2023,MI,Data Science & Machine Learning,175000.0,North America,100,North America,M
2023,MI,Data Science & Machine Learning,140000.0,North America,100,North America,M
2023,SE,Data Analysis & Analytics,131526.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,137500.0,North America,0,North America,M
2023,MI,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,MI,Data Science & Machine Learning,165000.0,North America,0,North America,M
2023,MI,Data Science & Machine Learning,131526.0,Europe,0,Europe,L
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,165750.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
